match_id,home_team_id,away_team_id,home_team_rating,home_accurate_pass,home_total_pass,home_blocked_scoring_att,home_ontarget_scoring_att,home_shot_off_target,home_won_corners,home_penalty_save,home_total_tackle,home_fk_foul_lost,home_total_throws,home_possession_percentage,away_team_rating,away_accurate_pass,away_total_pass,away_blocked_scoring_att,away_ontarget_scoring_att,away_shot_off_target,away_won_corners,away_penalty_save,away_total_tackle,away_fk_foul_lost,away_total_throws,away_possession_percentage,result_home,home_team_att_strength,home_team_def_strength,away_team_att_strength,away_team_def_strength,home_wins,away_wins,home_draws,away_draws,home_losses,away_losses,home_team_rating_last5,home_accurate_pass_last5,home_total_pass_last5,home_blocked_scoring_att_last5,home_ontarget_scoring_att_last5,home_shot_off_target_last5,home_won_corners_last5,home_penalty_save_last5,home_total_tackle_last5,home_fk_foul_lost_last5,home_total_throws_last5,home_possession_percentage_last5,away_team_rating_last5,away_accurate_pass_last5,away_total_pass_last5,away_blocked_scoring_att_last5,away_ontarget_scoring_att_last5,away_shot_off_target_last5,away_won_corners_last5,away_penalty_save_last5,away_total_tackle_last5,away_fk_foul_lost_last5,away_total_throws_last5,away_possession_percentage_last5,home_team_att_strength_last5,home_team_def_strength_last5,away_team_att_strength_last5,away_team_def_strength_last5,home_wins_last5,away_wins_last5,home_draws_last5,away_draws_last5,home_losses_last5,away_losses_last5
1080719,16,96,6.620450549450551,227.05,314.75,3.8,2.9,3.1500000000000004,3.7,0.0,15.65,11.05,18.3,38.135000000000005,6.772461538461538,284.85,377.55,3.0999999999999996,3.7,4.699999999999999,5.15,0.05,18.299999999999997,10.0,21.9,46.33,0,0.7918181818181818,1.3946938775510205,0.9024489795918369,1.1572727272727272,4,6,3,6,13,8,6.623040293040296,250.5,342.25,3.5,3.416666666666667,2.916666666666667,3.583333333333333,0.0,14.416666666666666,10.333333333333332,16.583333333333332,40.63333333333334,6.703337912087912,278.83333333333337,368.33333333333337,2.166666666666667,3.5,3.25,4.416666666666666,0.0,15.833333333333332,8.666666666666668,22.5,43.68333333333333,0.6375,0.8360655737704918,1.2540983606557377,2.55,1,1,1,2,3,2
1080731,27,21,6.638354395604395,256.65,357.1,2.6,3.6,4.449999999999999,4.05,0.05,16.55,14.4,23.15,45.735,6.8066611721611725,335.75,429.15,2.75,2.5,3.85,3.9,0.0,19.75,12.25,19.5,48.084999999999994,0,0.9136363636363636,1.3946938775510205,0.656326530612245,0.7309090909090908,6,4,4,7,10,9,6.341904761904763,223.41666666666669,329.16666666666663,2.0833333333333335,2.583333333333333,3.083333333333333,4.916666666666666,0.25,14.916666666666668,14.583333333333332,26.916666666666664,45.80833333333334,6.795705128205126,304.16666666666663,404.0,2.583333333333333,2.333333333333333,3.833333333333333,2.916666666666667,0.0,14.75,13.166666666666668,19.25,45.99166666666667,0.6375,2.0901639344262297,0.4180327868852459,0.95625,0,1,1,1,4,3
1080707,214,183,6.6045122793872775,333.9,424.2,2.1,3.55,4.800000000000001,4.45,0.05,17.6,10.0,17.9,45.01,6.771612637362637,361.29999999999995,444.9,3.1500000000000004,4.1,4.5,6.2,0.05,15.55,10.350000000000001,20.65,51.455,0,0.67,1.6408163265306124,0.8204081632653062,1.1572727272727272,3,7,4,4,13,9,6.618466117216116,285.25,384.75,3.0,4.416666666666666,5.5,5.583333333333334,0.0,17.166666666666664,9.75,16.0,42.24166666666667,6.79136904761905,429.66666666666663,518.0,2.083333333333333,4.583333333333334,3.166666666666667,4.5,0.0,15.166666666666666,9.25,18.166666666666664,52.525000000000006,0.6375,2.0901639344262297,1.2540983606557377,0.95625,0,2,1,1,4,2
1080711,14,15,6.66437912087912,262.6,370.95,3.35,3.5,4.2,4.9,0.0,16.55,12.35,22.6,42.47,7.083499999999999,437.1,520.6500000000001,3.7,5.45,6.1,5.199999999999999,0.0,17.799999999999997,10.15,21.45,54.325,0,0.9798816568047338,0.8181818181818181,1.1454545454545453,0.5511834319526627,5,16,6,1,9,3,6.690178571428572,226.75,334.0,2.5,4.166666666666666,4.083333333333333,6.166666666666666,0.0,17.666666666666664,12.25,21.25,38.725,7.034880952380954,414.75,497.25,3.166666666666667,5.083333333333334,6.916666666666666,5.583333333333334,0.0,15.666666666666666,11.75,20.583333333333336,53.849999999999994,0.32098765432098764,0.7647058823529411,0.5098039215686274,0.4279835390946502,1,4,2,0,2,1
1080703,31,167,6.875291208791209,344.9,444.25,3.3,4.8,4.949999999999999,5.55,0.1,20.15,11.850000000000001,21.05,50.93000000000001,6.959401098901099,488.55,579.0,4.699999999999999,5.449999999999999,6.2,7.35,0.05,16.200000000000003,10.7,20.95,64.52,0,0.9230769230769231,0.56875,1.7875,0.7384615384615384,8,13,6,3,6,4,7.028214285714288,340.83333333333337,456.83333333333337,3.6666666666666665,4.333333333333333,5.166666666666666,5.416666666666666,0.0,19.583333333333336,9.666666666666668,22.083333333333336,49.95,6.971410256410255,473.75,572.0,3.583333333333333,4.5,5.0,6.75,0.0,17.25,12.5,20.083333333333336,60.90833333333333,1.0625,0.4857142857142857,1.0928571428571427,0.31875,3,4,1,0,1,1
1080715,32,26,7.017329670329671,462.55,543.25,4.4,6.0,6.65,6.3,0.0,17.9,13.0,22.05,56.89999999999999,7.037262321012323,508.00505050505046,609.8333333333333,5.434343434343434,6.6313131313131315,5.777777777777778,6.313131313131313,0.045454545454545456,18.833333333333336,10.328282828282827,24.227272727272727,62.56414141414142,0,0.9777777777777777,0.6531250000000001,1.6328125,0.8888888888888888,11,13,6,5,3,2,7.175952380952383,541.4166666666667,622.9166666666667,4.5,8.083333333333334,8.416666666666666,6.5,0.0,13.083333333333334,9.75,15.75,62.358333333333334,7.057577838827841,489.0833333333333,596.1666666666667,4.25,5.583333333333334,4.25,5.166666666666666,0.0,20.25,10.75,28.666666666666664,60.25,1.5625,0.7246376811594204,1.4492753623188408,0.41666666666666663,5,4,0,1,0,0
1080751,26,259,7.038079975579977,498.81944444444446,601.125,5.513888888888889,6.555555555555555,5.652777777777778,6.347222222222222,0.041666666666666664,19.208333333333336,10.38888888888889,24.0,61.869444444444454,6.610171911421912,347.1181818181818,438.97727272727275,2.418181818181818,4.181818181818182,4.868181818181818,4.9,0.05,17.618181818181817,11.95,21.272727272727273,49.45727272727272,0,1.7687074829931972,0.6355382619974059,0.735408560311284,1.3469387755102042,13,4,6,3,2,14,6.9750579975579985,435.91666666666663,547.8333333333333,4.25,5.583333333333334,3.916666666666667,6.0,0.0,21.75,10.583333333333332,29.0,57.11666666666667,6.390297619047621,394.25,485.33333333333337,3.333333333333333,4.0,5.583333333333334,5.75,0.0,14.416666666666668,12.25,25.916666666666664,51.53333333333333,1.53125,0.37692307692307697,0.7538461538461539,1.2249999999999999,3,1,2,0,0,4
1080748,162,31,6.732337662337664,294.04090909090905,391.8590909090909,2.9136363636363636,3.9545454545454546,5.118181818181818,5.177272727272728,0.0,18.704545454545453,12.877272727272729,23.18181818181818,48.68954545454545,6.899443306693307,338.70909090909095,437.4090909090909,3.1772727272727272,4.74090909090909,4.777272727272727,5.3545454545454545,0.1,20.21363636363636,12.104545454545455,20.75,50.023181818181826,0,0.795072463768116,1.2173076923076922,1.055,0.9785507246376812,4,9,4,6,13,6,6.464143772893774,302.58333333333337,401.91666666666663,1.3333333333333335,2.75,3.6666666666666665,3.75,0.0,16.916666666666664,12.583333333333332,22.916666666666664,47.766666666666666,7.126309523809526,329.6666666666667,442.16666666666663,3.0,4.333333333333333,4.5,4.583333333333334,0.0,19.25,10.833333333333332,19.916666666666664,47.9,0.310126582278481,1.0808823529411764,1.4411764705882353,0.620253164556962,0,3,1,1,4,1
1080757,21,29,6.818332833832834,336.3681818181818,430.06363636363636,2.6363636363636367,2.440909090909091,3.9045454545454548,3.8181818181818183,0.0,19.704545454545453,12.313636363636363,19.695454545454545,48.41772727272728,6.790012237762239,313.9727272727273,399.1318181818182,4.181818181818182,3.440909090909091,6.318181818181818,4.7681818181818185,0.0,14.85,11.395454545454545,20.69090909090909,47.30818181818182,0,0.5504347826086957,0.8115384615384615,1.136153846153846,1.1620289855072463,4,7,8,4,9,10,6.774752747252745,344.5,447.0,2.75,1.5,4.5,2.25,0.0,14.75,13.0,20.25,53.425,6.992916666666668,322.66666666666663,415.08333333333337,5.333333333333334,4.833333333333333,6.166666666666666,5.083333333333334,0.0,14.0,10.333333333333332,20.916666666666664,48.791666666666664,0.0,0.0,1.4411764705882353,0.620253164556962,0,3,1,0,2,2
1080763,96,32,6.801702047952048,287.1318181818182,380.4227272727273,3.2409090909090907,3.827272727272727,4.618181818181818,5.054545454545455,0.045454545454545456,18.03181818181818,10.059090909090909,21.727272727272727,46.588181818181816,7.007492007992008,459.3090909090909,541.5863636363636,4.1863636363636365,5.8,6.540909090909091,6.131818181818182,0.0,18.331818181818182,13.204545454545453,22.490909090909092,56.84181818181817,0,0.795072463768116,1.055,1.2173076923076922,0.6727536231884059,7,11,6,7,8,3,6.905302197802198,333.0,426.0,3.416666666666667,4.666666666666667,4.083333333333333,5.166666666666667,0.0,13.166666666666666,9.25,23.75,50.625,7.137619047619048,519.3333333333334,605.75,3.25,6.75,6.916666666666667,4.833333333333334,0.0,14.916666666666668,11.833333333333332,18.333333333333336,61.02499999999999,1.240506329113924,0.7205882352941176,1.4411764705882353,0.0,2,4,1,1,2,0
1080765,175,16,6.739126123876125,216.8318181818182,309.8090909090909,2.05,3.0727272727272728,4.727272727272727,3.8454545454545457,0.0,16.290909090909093,11.813636363636363,20.727272727272727,36.69636363636364,6.600903619108165,230.9318181818182,319.0454545454545,3.881818181818182,2.881818181818182,3.168181818181818,3.75,0.0,15.727272727272727,11.3,19.25,38.57363636363637,0,1.1620289855072463,1.136153846153846,0.4869230769230769,1.2231884057971014,8,4,5,3,8,14,6.654546703296705,228.16666666666669,315.41666666666663,2.0,2.1666666666666665,2.5,3.583333333333333,0.0,16.25,9.5,19.25,34.725,6.579880119880121,268.6666666666667,362.91666666666663,4.333333333333334,3.416666666666667,2.916666666666667,3.583333333333333,0.0,14.916666666666666,10.5,20.916666666666664,43.516666666666666,0.930379746835443,1.0808823529411764,0.7205882352941176,2.170886075949367,2,1,0,1,3,3
1080742,183,27,6.759151098901098,366.28181818181815,450.6454545454545,3.0727272727272728,4.222727272727273,4.336363636363636,6.1454545454545455,0.045454545454545456,15.263636363636364,10.309090909090909,20.8,51.86181818181818,6.64287962037962,256.43636363636364,357.1,2.531818181818182,3.6636363636363636,4.468181818181819,4.027272727272727,0.045454545454545456,16.136363636363637,14.363636363636363,23.554545454545455,45.744090909090914,0,1.1620289855072463,1.2173076923076922,0.6492307692307693,1.1620289855072463,7,6,4,5,10,10,6.672083333333335,404.25,496.5,1.9166666666666665,5.25,2.916666666666667,4.916666666666666,0.0,13.916666666666668,9.666666666666668,18.916666666666664,50.175,6.347142857142858,231.5,341.0,2.5,2.75,3.25,6.0,0.25,15.5,13.25,27.5,48.325,1.240506329113924,2.161764705882353,0.0,0.930379746835443,1,0,1,1,3,3
1080754,167,30,6.92227589077589,493.6181818181818,583.3636363636364,4.663636363636364,5.445454545454545,6.122727272727273,7.318181818181818,0.045454545454545456,16.004545454545454,10.495454545454546,20.94090909090909,64.85545454545453,7.028119380619382,434.51363636363635,525.9863636363636,4.986363636363636,6.377272727272727,6.809090909090909,6.804545454545455,0.0,18.090909090909093,12.718181818181819,25.827272727272728,60.251818181818194,0,1.169230769230769,0.8089887640449438,1.456179775280899,0.5538461538461539,13,13,3,6,5,2,6.769987789987788,489.25,582.6666666666667,4.083333333333333,4.166666666666666,5.083333333333334,7.166666666666666,0.0,15.166666666666666,10.5,20.583333333333336,61.416666666666664,7.240892857142858,470.75,565.3333333333333,3.9166666666666665,6.416666666666666,8.666666666666668,6.583333333333334,0.0,23.083333333333336,10.5,27.416666666666664,62.741666666666674,1.2195121951219512,0.7142857142857143,2.857142857142857,0.6097560975609756,3,5,0,0,2,0
1080760,18,14,6.7444110889110895,390.1727272727273,483.4272727272727,4.113636363636363,4.713636363636364,6.063636363636364,5.422727272727273,0.0,19.677272727272726,11.472727272727273,22.04090909090909,54.877272727272725,6.630003746253746,260.7909090909091,369.0,3.2272727272727275,3.4318181818181817,4.227272727272727,4.836363636363636,0.0,16.418181818181818,12.204545454545453,22.913636363636364,42.083636363636366,0,0.6147308781869688,0.8873605947955391,0.6453531598513012,1.2909348441926347,6,5,6,6,9,10,6.551245421245422,347.0,443.91666666666663,3.6666666666666665,3.4166666666666665,5.333333333333334,5.666666666666666,0.0,22.833333333333336,11.666666666666668,21.5,51.891666666666666,6.63184523809524,228.66666666666669,334.66666666666663,1.9166666666666665,4.333333333333333,4.083333333333334,4.916666666666666,0.0,17.333333333333332,10.75,23.0,37.65833333333333,0.6071428571428572,2.125,0.7083333333333333,0.6071428571428572,1,1,0,2,4,2
1080739,13,184,7.045529720279719,476.9045454545454,571.6818181818182,4.372727272727273,5.15,5.7318181818181815,5.290909090909091,0.0,18.136363636363637,10.127272727272729,21.25,57.63545454545455,6.687719780219779,226.36111111111111,330.27777777777777,2.236111111111111,2.9027777777777777,4.069444444444445,4.055555555555555,0.05555555555555555,15.166666666666668,11.333333333333332,20.833333333333336,39.326388888888886,0,1.2859550561797755,0.8104089219330854,0.2701363073110285,1.3607990012484394,13,8,5,2,3,11,7.078630952380951,528.6666666666666,623.1666666666667,6.083333333333333,6.333333333333333,5.25,5.166666666666667,0.0,18.166666666666664,10.75,18.25,61.02499999999999,6.748214285714285,212.58333333333331,330.0,1.6666666666666665,3.4166666666666665,4.083333333333334,5.0,0.0,16.416666666666668,12.333333333333332,23.0,43.25,0.8928571428571429,0.0,0.7462686567164178,1.1904761904761905,3,3,1,0,1,2
1080745,15,214,7.10014935064935,442.6,526.5772727272728,3.6772727272727272,5.359090909090909,5.890909090909091,5.218181818181819,0.0,17.222727272727273,10.045454545454547,21.904545454545456,54.83272727272727,6.621016948960129,331.6409090909091,421.49545454545455,2.1,3.540909090909091,4.995454545454546,4.4772727272727275,0.045454545454545456,17.381818181818183,10.081818181818182,17.740909090909092,44.807272727272725,0,1.712849162011173,0.48666666666666664,0.48666666666666664,1.4681564245810055,17,4,1,4,3,13,7.060952380952381,415.91666666666663,500.75,3.166666666666667,4.583333333333333,5.583333333333333,5.583333333333334,0.0,14.0,11.583333333333332,21.916666666666664,53.63333333333334,6.734400183150181,296.58333333333337,389.66666666666663,2.583333333333333,4.416666666666667,7.416666666666666,5.916666666666666,0.0,16.666666666666664,8.916666666666668,16.5,44.891666666666666,2.091463414634146,0.7424242424242424,0.3712121212121212,1.1951219512195121,4,1,0,1,1,3
1080767,13,27,7.045836663336662,478.04545454545456,572.0454545454545,4.545454545454546,5.272727272727273,5.7727272727272725,5.454545454545455,0.0,17.81818181818182,10.227272727272727,21.31818181818182,58.16363636363637,6.65080919080919,253.77272727272728,355.27272727272725,2.6363636363636367,3.6363636363636362,4.409090909090909,4.0,0.045454545454545456,15.863636363636363,14.5,23.227272727272727,45.35454545454546,0,1.2777777777777777,0.8148148148148148,0.7407407407407407,1.1666666666666667,14,6,5,6,3,10,7.126309523809522,539.6666666666667,632.0,7.083333333333333,6.833333333333333,5.083333333333334,6.25,0.0,17.0,10.5,19.416666666666664,64.21666666666667,6.287857142857142,224.75,338.0,2.75,2.25,3.25,4.75,0.25,16.25,14.75,26.25,45.475,0.963855421686747,0.24615384615384614,0.0,1.1566265060240963,4,0,1,1,0,2
1080772,21,175,6.804508408258409,339.3636363636364,433.77272727272725,2.6818181818181817,2.409090909090909,3.909090909090909,3.909090909090909,0.0,19.636363636363637,12.136363636363637,19.863636363636363,48.96363636363637,6.753291708291709,218.5,311.4090909090909,2.1363636363636367,3.1363636363636362,4.727272727272727,3.7272727272727275,0.0,16.40909090909091,11.954545454545453,21.045454545454547,37.02727272727273,0,0.5555555555555555,0.962962962962963,0.6666666666666667,0.7777777777777777,4,9,8,5,10,8,6.691510989010988,343.25,446.75,3.0,1.75,4.5,3.5,0.0,15.0,12.25,20.75,53.2,6.8525824175824175,218.66666666666669,303.91666666666663,2.25,3.1666666666666665,2.25,3.333333333333333,0.0,17.5,11.0,19.75,35.300000000000004,0.2891566265060241,1.1076923076923075,0.4923076923076923,1.1566265060240963,0,3,1,0,3,2
1080773,16,30,6.595816456271002,238.27272727272728,326.5454545454545,3.909090909090909,2.909090909090909,3.1363636363636362,3.7727272727272725,0.0,15.772727272727273,11.318181818181818,19.227272727272727,39.52272727272727,7.013009490509491,427.77272727272725,520.0454545454545,4.818181818181818,6.227272727272727,6.681818181818182,6.681818181818182,0.0,18.136363636363637,12.40909090909091,26.454545454545453,59.54545454545455,0,0.7777777777777777,1.4814814814814814,1.4814814814814814,0.611111111111111,4,13,3,7,15,2,6.4830619380619385,293.33333333333337,387.66666666666663,4.416666666666667,3.666666666666667,2.5,3.583333333333333,0.0,16.166666666666668,11.5,22.333333333333336,44.72500000000001,7.154940476190476,445.16666666666663,544.0,2.333333333333333,5.416666666666666,6.75,5.083333333333334,0.0,23.166666666666664,9.833333333333332,29.833333333333336,59.150000000000006,0.8674698795180723,1.846153846153846,2.4615384615384617,0.7710843373493975,0,4,1,1,4,0
1080771,184,14,6.698921245421245,221.95,324.7,2.291666666666667,3.158333333333333,4.025,4.066666666666666,0.05,15.716666666666669,11.333333333333332,20.383333333333333,38.78583333333333,6.627417582417582,258.3636363636364,368.0454545454545,3.1363636363636367,3.3636363636363638,4.363636363636363,4.681818181818182,0.0,16.40909090909091,12.045454545454545,23.136363636363637,42.02272727272727,0,1.0185185185185186,0.7469135802469136,0.5925925925925926,1.3333333333333333,8,5,2,6,12,11,6.7683928571428575,201.58333333333331,308.0,1.9166666666666665,4.666666666666666,4.583333333333334,5.5,0.0,17.416666666666668,12.333333333333332,21.5,40.85,6.555210622710623,221.91666666666669,341.16666666666663,1.6666666666666665,2.833333333333333,5.083333333333334,3.1666666666666665,0.0,17.583333333333332,10.25,25.0,38.858333333333334,1.1566265060240963,0.24615384615384614,0.0,0.8674698795180723,3,1,0,1,2,3
1080774,259,18,6.626509324009325,341.72727272727275,432.45454545454544,2.3636363636363633,4.136363636363637,4.772727272727273,4.818181818181818,0.045454545454545456,17.272727272727273,11.727272727272727,21.40909090909091,48.381818181818176,6.7664760239760255,389.22727272727275,484.45454545454544,4.045454545454545,4.818181818181818,6.2272727272727275,5.5,0.0,19.409090909090907,11.318181818181818,22.0,55.127272727272725,0,0.7777777777777777,2.0,0.6666666666666667,0.8333333333333333,5,7,3,6,14,9,6.584226190476189,343.0,426.58333333333337,2.083333333333333,4.25,4.583333333333334,4.5,0.0,12.916666666666668,11.25,24.416666666666664,43.90833333333333,6.608534798534798,329.83333333333337,433.83333333333337,4.25,3.666666666666667,6.583333333333334,6.583333333333334,0.0,19.583333333333336,11.666666666666668,22.333333333333336,53.30833333333333,0.19277108433734938,2.7076923076923074,0.0,1.1566265060240963,2,1,0,0,3,4
1080769,183,162,6.751985514485515,368.6363636363636,454.3636363636364,3.090909090909091,4.2272727272727275,4.409090909090909,6.2727272727272725,0.045454545454545456,14.909090909090908,10.181818181818182,21.454545454545453,52.39999999999999,6.731006493506495,292.5,390.3181818181818,3.0,3.8636363636363638,5.0,5.318181818181818,0.0,18.590909090909093,12.727272727272727,22.81818181818182,48.42727272727272,0,1.1666666666666667,1.2592592592592593,1.2592592592592593,1.3888888888888888,7,4,5,4,10,14,6.7065476190476225,381.0,477.0,1.6666666666666665,5.5,3.666666666666667,4.166666666666666,0.0,11.666666666666668,10.666666666666668,16.166666666666664,48.35,6.542893772893774,278.08333333333337,375.66666666666663,2.3333333333333335,2.75,3.1666666666666665,4.5,0.0,18.416666666666664,12.083333333333332,21.166666666666664,45.391666666666666,1.7349397590361446,2.215384615384615,0.24615384615384614,1.1566265060240963,1,0,1,1,2,4
1080661,26,15,7.014295177045179,507.14166666666665,609.2916666666667,5.425,6.433333333333334,5.675,6.325,0.041666666666666664,19.775,10.283333333333333,23.9,62.33166666666668,7.092662337662337,443.3636363636364,527.8181818181818,3.6363636363636367,5.318181818181818,5.681818181818182,5.363636363636363,0.0,16.90909090909091,10.181818181818183,21.636363636363637,54.73181818181818,0,1.7336986301369863,0.818840579710145,1.2654808959156787,0.5066002490660025,13,18,6,1,3,3,6.907026098901102,471.66666666666663,579.5833333333333,4.666666666666666,6.75,3.9166666666666665,6.0,0.0,22.416666666666664,10.416666666666668,25.333333333333336,58.766666666666666,6.988511904761905,454.66666666666663,542.5,3.0,3.9166666666666665,4.666666666666666,6.416666666666666,0.0,11.916666666666668,10.416666666666668,22.583333333333336,55.958333333333336,1.388888888888889,1.01010101010101,1.1363636363636362,0.5952380952380952,2,4,2,0,1,1
1080775,29,167,6.806026473526475,312.4090909090909,397.3181818181818,4.136363636363637,3.5,6.318181818181818,4.772727272727273,0.0,14.863636363636363,11.5,20.590909090909093,47.06363636363636,6.916977189477189,487.5,578.409090909091,4.5,5.5,6.2272727272727275,7.181818181818182,0.045454545454545456,16.272727272727273,10.5,21.090909090909093,64.35454545454544,0,0.6766020864381519,1.1919921234000657,1.6389891696750902,0.9021361152508693,8,13,4,4,10,5,6.959464285714285,297.58333333333337,389.0,3.75,4.083333333333334,6.166666666666666,3.6666666666666665,0.0,16.0,10.416666666666668,21.5,43.84166666666667,6.746059218559218,454.0,552.4166666666667,3.833333333333333,4.666666666666666,5.583333333333334,6.416666666666666,0.0,15.916666666666666,10.75,20.583333333333336,59.916666666666664,0.9146341463414634,0.7462686567164178,0.7462686567164178,1.016260162601626,3,2,0,1,2,2
1080664,96,31,6.79284965034965,284.22727272727275,377.54545454545456,3.1363636363636362,3.6818181818181817,4.545454545454545,4.818181818181818,0.045454545454545456,17.954545454545453,10.181818181818182,21.409090909090907,45.92272727272727,6.91403096903097,339.0909090909091,437.77272727272725,3.1818181818181817,4.909090909090909,4.818181818181818,5.5,0.09090909090909091,19.909090909090907,12.227272727272727,20.81818181818182,50.17272727272727,0,0.7928464977645305,1.032675509543837,1.032675509543837,0.9061102831594634,7,10,7,6,8,6,6.86885989010989,269.25,365.5,2.666666666666667,3.166666666666667,3.833333333333333,3.166666666666667,0.0,14.916666666666666,10.25,21.0,43.125,7.266369047619048,339.33333333333337,447.5833333333333,3.25,5.5,4.5,5.916666666666666,0.0,19.5,11.333333333333332,19.666666666666664,49.233333333333334,0.9259259259259258,0.3731343283582089,1.243781094527363,0.4115226337448559,2,4,1,1,2,0
1080776,32,214,7.001533466533466,460.1363636363636,542.8636363636364,4.454545454545454,5.954545454545455,6.636363636363637,6.2727272727272725,0.0,18.045454545454547,13.136363636363637,22.954545454545453,57.22727272727272,6.621861812429993,335.3636363636364,425.09090909090907,2.0454545454545454,3.5454545454545454,4.954545454545455,4.545454545454546,0.045454545454545456,17.454545454545453,10.136363636363637,17.772727272727273,44.845454545454544,0,0.9627421758569299,0.6638628275638953,0.4425752183759301,1.472429210134128,11,4,8,4,3,14,7.055297619047619,525.5833333333334,610.0,5.25,7.5,7.916666666666667,5.833333333333334,0.0,14.666666666666668,11.583333333333332,21.083333333333336,62.82499999999999,6.695471611721609,348.33333333333337,437.16666666666663,2.083333333333333,4.166666666666667,6.416666666666666,6.166666666666666,0.0,16.416666666666664,9.166666666666668,16.25,45.766666666666666,1.2345679012345678,0.7462686567164178,0.3731343283582089,1.5432098765432098,3,1,2,1,0,3
1080667,15,13,7.0851975108225105,436.44696969696975,522.1742424242424,3.575757575757576,5.200757575757576,5.590909090909091,5.295454545454545,0.0,17.136363636363637,10.053030303030305,21.890151515151516,54.021590909090904,7.031003163503161,479.0378787878788,573.1818181818182,4.606060606060606,5.25,5.848484848484848,5.549242424242424,0.0,17.928030303030305,10.31060606060606,21.5,58.75795454545455,0,1.709189992568739,0.44487427466150864,2.001934235976789,0.6836759970274957,18,14,2,5,3,4,6.92452380952381,424.0,516.6666666666667,2.833333333333333,4.166666666666667,4.25,6.583333333333334,0.0,13.5,10.166666666666668,23.583333333333336,54.25,7.044761904761902,501.6666666666667,596.1666666666667,7.083333333333333,5.833333333333334,5.083333333333334,6.75,0.0,17.833333333333336,10.5,21.25,63.86666666666666,1.92,0.7868852459016394,2.7540983606557377,0.96,3,3,1,1,1,1
1080698,27,184,6.674530261405261,248.4280303030303,349.08333333333337,2.5984848484848486,3.7386363636363633,4.359848484848485,4.018939393939394,0.045454545454545456,16.21969696969697,14.571969696969695,23.16287878787879,44.588257575757574,6.708529585798815,225.0076923076923,328.9307692307692,2.5384615384615383,3.123076923076923,4.323076923076923,4.2846153846153845,0.05,15.742307692307694,11.038461538461538,21.05,39.64192307692308,0,0.8513513513513513,1.2614840989399294,0.3265017667844523,1.3735135135135137,7,9,6,2,10,12,6.362678571428569,185.5,286.25,2.75,3.0,2.0,2.75,0.0,19.5,13.0,22.75,35.025,6.8310119047619065,217.58333333333331,324.83333333333337,3.4166666666666665,4.5,6.25,6.0,0.0,18.416666666666664,10.166666666666668,23.833333333333336,43.233333333333334,0.6282051282051282,3.161290322580645,0.7903225806451613,1.2564102564102564,1,3,0,0,2,2
1080690,18,29,6.759959623709625,392.2045454545455,487.10227272727275,4.015151515151515,4.704545454545455,6.196969696969697,5.4356060606060606,0.0,19.265151515151516,11.628787878787879,21.742424242424242,55.2,6.772893356643358,307.094696969697,391.5113636363636,4.121212121212121,3.409090909090909,6.041666666666666,4.662878787878788,0.0,14.905303030303031,11.496212121212121,20.291666666666664,46.18712121212121,0,0.7378378378378379,0.8162544169611308,1.2614840989399294,1.135135135135135,7,8,6,4,10,11,6.726959706959709,389.75,494.83333333333337,3.5833333333333335,3.666666666666667,7.25,6.916666666666666,0.0,17.666666666666664,13.083333333333332,21.0,58.975,6.724404761904763,284.75,374.58333333333337,4.5,3.5,5.916666666666666,4.0,0.0,14.5,10.5,20.666666666666664,43.03333333333333,1.2564102564102564,0.7903225806451613,1.1854838709677418,0.6282051282051282,1,2,0,0,4,3
1080678,214,26,6.638994436750117,330.2159090909091,419.8371212121212,1.9583333333333335,3.465909090909091,4.920454545454545,4.3522727272727275,0.045454545454545456,17.390151515151516,10.431818181818182,17.632575757575758,44.281439393939394,6.988311410811413,505.9507575757576,609.2916666666667,5.261363636363637,6.242424242424242,5.465909090909091,6.170454545454545,0.08712121212121213,19.55681818181818,10.469696969696969,24.363636363636363,62.20075757575758,0,0.7945945945945946,1.5583038869257952,1.5644876325088342,0.8844594594594596,4,13,5,7,14,3,6.875192307692306,323.08333333333337,413.91666666666663,2.0,3.75,6.333333333333334,5.083333333333334,0.0,16.916666666666664,10.75,16.416666666666664,43.833333333333336,6.815606684981686,470.33333333333337,581.75,3.666666666666667,6.25,3.25,5.166666666666666,0.16666666666666666,20.583333333333336,11.083333333333332,25.833333333333336,58.53333333333333,1.5705128205128205,1.1854838709677418,1.1854838709677418,0.9423076923076923,1,1,2,3,2,1
1080674,31,183,6.908657592407593,339.57575757575756,438.45075757575756,3.1856060606060606,4.924242424242424,4.893939393939394,5.537878787878788,0.08333333333333333,19.40530303030303,12.204545454545453,20.791666666666664,50.16818181818182,6.7309249084249085,369.0151515151515,454.4204545454545,3.0643939393939394,4.106060606060606,4.428030303030303,6.087121212121212,0.045454545454545456,14.821969696969695,10.40909090909091,21.833333333333336,52.94015151515151,0,1.0783783783783785,0.519434628975265,0.8162544169611308,1.2486486486486488,10,7,7,5,6,11,7.1922023809523825,335.33333333333337,436.91666666666663,3.75,5.833333333333334,4.833333333333334,6.083333333333334,0.0,18.5,12.166666666666668,19.0,48.38333333333333,6.744285714285718,401.0,493.0,1.5,5.0,4.0,3.5,0.0,12.5,11.0,21.0,55.099999999999994,2.198717948717949,0.0,1.5806451612903225,0.9423076923076923,3,1,2,1,0,2
