,match_id,home_team_id,away_team_id,home_team_rating,home_accurate_pass,home_total_pass,home_blocked_scoring_att,home_ontarget_scoring_att,home_shot_off_target,home_won_corners,home_penalty_save,home_total_tackle,home_fk_foul_lost,home_total_throws,home_possession_percentage,away_team_rating,away_accurate_pass,away_total_pass,away_blocked_scoring_att,away_ontarget_scoring_att,away_shot_off_target,away_won_corners,away_penalty_save,away_total_tackle,away_fk_foul_lost,away_total_throws,away_possession_percentage,result_home,home_team_att_strength,home_team_def_strength,away_team_att_strength,away_team_def_strength,home_team_rating_last5,home_accurate_pass_last5,home_total_pass_last5,home_blocked_scoring_att_last5,home_ontarget_scoring_att_last5,home_shot_off_target_last5,home_won_corners_last5,home_penalty_save_last5,home_total_tackle_last5,home_fk_foul_lost_last5,home_total_throws_last5,home_possession_percentage_last5,away_team_rating_last5,away_accurate_pass_last5,away_total_pass_last5,away_blocked_scoring_att_last5,away_ontarget_scoring_att_last5,away_shot_off_target_last5,away_won_corners_last5,away_penalty_save_last5,away_total_tackle_last5,away_fk_foul_lost_last5,away_total_throws_last5,away_possession_percentage_last5,home_team_att_strength_last5,home_team_def_strength_last5,away_team_att_strength_last5,away_team_def_strength_last5
0,959630,167,26,7.055952380952382,482.8333333333333,567.1666666666667,5.416666666666666,6.916666666666666,6.083333333333334,7.333333333333334,1.0,17.083333333333332,10.083333333333332,22.25,58.724999999999994,6.843385225885225,400.9166666666667,493.75,5.0,4.75,5.583333333333333,7.75,1.0,23.666666666666664,12.166666666666666,24.833333333333336,54.383333333333326,L,2.234259259259259,0.6573498964803313,0.7888198757763976,0.587962962962963,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959670,30,29,7.007774725274725,368.5,458.0833333333333,4.75,6.25,4.75,5.583333333333334,1.0,24.083333333333336,14.25,26.333333333333332,53.41666666666667,6.890357142857144,307.3333333333333,392.58333333333337,3.416666666666667,4.333333333333334,5.75,5.75,1.0,19.333333333333336,9.75,22.916666666666664,47.05833333333333,W,1.1786372007366483,0.5171717171717172,1.5515151515151515,0.7071823204419889,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959610,162,16,6.824016330891331,264.0833333333333,349.0,2.833333333333333,4.416666666666666,4.75,5.0,1.0,18.583333333333332,13.25,23.916666666666664,43.825,6.643044871794874,254.33333333333331,348.75,3.4166666666666665,3.3333333333333335,3.25,3.166666666666667,1.0,22.666666666666668,12.583333333333332,19.333333333333336,41.483333333333334,L,0.6972972972972973,0.9066265060240964,0.7771084337349398,2.091891891891892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959701,183,31,6.57885138670853,381.41666666666663,479.67857142857144,3.619047619047619,3.630952380952381,4.916666666666666,6.428571428571429,1.0,17.416666666666664,10.083333333333332,29.523809523809526,53.80357142857143,6.9173063840920985,381.79761904761904,462.91666666666663,3.321428571428571,4.619047619047619,4.392857142857142,5.345238095238095,1.0,19.32142857142857,9.476190476190476,18.511904761904763,51.45952380952381,D,0.5855855855855856,1.1676646706586826,1.0379241516966067,0.5855855855855856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959707,162,23,6.808246991104134,270.0952380952381,354.9047619047619,2.9047619047619047,4.607142857142858,4.964285714285714,5.404761904761905,1.0,18.38095238095238,13.654761904761905,23.964285714285715,45.29166666666667,6.653120748299321,295.57142857142856,380.17857142857144,2.5238095238095237,3.511904761904762,3.5357142857142856,4.773809523809524,1.0,19.857142857142858,9.845238095238095,22.595238095238095,44.529761904761905,W,0.6023166023166022,0.8896492728828057,0.25948103792415167,1.5225225225225223,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959578,16,96,6.696123103087391,245.27380952380952,340.2738095238095,3.2976190476190474,3.3214285714285716,3.5,3.0952380952380953,1.0,22.833333333333336,12.404761904761905,19.5,40.87976190476191,6.747855834641549,319.58333333333337,409.0357142857143,1.8571428571428572,3.130952380952381,5.2023809523809526,3.6190476190476195,1.0,20.19047619047619,10.30952380952381,21.44047619047619,47.29166666666667,W,0.8198198198198199,1.0379241516966067,0.6672369546621043,0.5019305019305019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959715,167,18,7.000935374149661,474.32142857142856,561.9880952380952,5.285714285714286,6.559523809523809,5.892857142857142,7.523809523809524,1.0,17.023809523809526,9.654761904761905,23.583333333333336,58.50476190476191,6.9249306645735205,354.32142857142856,447.82142857142856,2.7857142857142856,4.583333333333334,7.05952380952381,5.678571428571429,1.0,17.69047619047619,10.19047619047619,21.273809523809526,50.38928571428571,W,2.0077220077220077,1.0008554319931566,0.908183632734531,0.4684684684684684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959694,24,27,6.753872863247864,325.67857142857144,413.6190476190476,3.142857142857143,2.607142857142857,4.726190476190476,3.8095238095238093,1.0,19.535714285714285,12.035714285714285,24.94047619047619,48.19642857142857,6.805542909471481,293.2738095238095,393.01190476190476,3.8809523809523814,3.2142857142857144,5.226190476190476,3.666666666666667,0.08333333333333333,20.607142857142858,12.5,23.357142857142858,45.40238095238096,L,0.3513513513513513,0.908183632734531,1.0379241516966067,0.9369369369369368,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959712,14,32,7.022325353218209,246.25,343.32142857142856,3.8690476190476195,5.238095238095238,5.869047619047619,4.940476190476191,1.0,22.86904761904762,10.297619047619047,22.57142857142857,43.05595238095238,6.909651360544217,477.5952380952381,566.6785714285714,3.1904761904761907,3.916666666666667,3.428571428571429,5.023809523809524,1.0,19.416666666666664,12.94047619047619,21.702380952380953,59.554761904761904,D,1.4625,1.4142857142857141,1.1020408163265307,0.7714285714285715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959588,30,15,7.021391941391942,370.73809523809524,460.2738095238095,4.690476190476191,6.666666666666666,4.785714285714286,5.690476190476191,1.0,23.642857142857142,14.202380952380953,26.023809523809526,53.64047619047619,6.733044217687075,416.5357142857143,507.58333333333337,4.571428571428571,4.190476190476191,5.880952380952381,5.630952380952381,0.08333333333333333,21.07142857142857,12.238095238095237,20.36904761904762,57.39166666666667,D,1.353233830845771,0.551948051948052,0.9015151515151515,1.4660033167495852,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959598,29,175,6.860586734693879,306.23809523809524,391.57142857142856,3.416666666666667,4.321428571428571,5.5476190476190474,5.785714285714286,1.0,19.82142857142857,9.654761904761905,23.785714285714285,46.99166666666666,6.755811093668237,244.54761904761904,339.6190476190476,1.9166666666666665,2.988095238095238,4.035714285714286,4.428571428571429,1.0,17.107142857142858,9.488095238095237,20.845238095238095,40.36071428571429,D,1.2495854063018241,1.2973484848484849,0.38920454545454547,0.4543946932006633,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959714,26,259,6.884018402232687,395.2261904761905,489.9880952380953,4.976190476190476,5.0476190476190474,5.4523809523809526,7.619047619047619,1.0,24.166666666666664,12.011904761904763,24.035714285714285,53.90714285714286,6.700664028431885,407.0,492.67857142857144,3.119047619047619,4.214285714285714,4.761904761904762,3.595238095238095,1.0,14.452380952380953,10.166666666666668,22.11904761904762,53.63333333333333,W,0.7970297029702971,1.1694915254237288,0.7796610169491526,1.0247524752475248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959568,168,13,6.668290271236701,319.9047619047619,410.4761904761905,3.0595238095238093,4.178571428571429,5.6309523809523805,6.44047619047619,1.0,17.07142857142857,11.583333333333332,21.535714285714285,48.489285714285714,7.168006279434852,471.1547619047619,554.8214285714286,5.369047619047619,6.226190476190476,6.309523809523809,6.571428571428571,1.0,21.13095238095238,9.392857142857142,18.952380952380953,58.20238095238095,D,0.7970297029702971,1.03954802259887,1.6707021791767556,0.6831683168316831,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959668,96,167,6.720162545787546,324.83333333333337,413.5,1.8125,3.104166666666667,5.041666666666666,3.7708333333333335,1.0,19.458333333333336,10.229166666666668,21.458333333333336,47.71041666666666,7.017217261904763,462.0625,549.3541666666667,5.375,6.666666666666666,5.5,7.354166666666666,1.0,17.729166666666664,9.895833333333332,23.583333333333336,57.55833333333334,W,0.5718954248366014,0.9176029962546818,0.9176029962546818,0.45751633986928103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959638,32,29,6.904598214285714,479.47916666666663,569.125,3.3333333333333335,3.791666666666667,3.4375,5.229166666666666,1.0,19.416666666666664,12.520833333333332,22.416666666666664,60.24583333333333,6.856428571428573,308.2142857142857,394.14285714285717,3.357142857142857,4.428571428571429,5.714285714285714,5.7142857142857135,1.0,20.0,10.071428571428571,23.5,47.84285714285714,D,1.0266990291262135,0.13202247191011235,1.471107544141252,0.9778085991678224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959658,18,24,6.893249607535321,356.14285714285717,448.64285714285717,2.7142857142857144,4.857142857142858,6.7857142857142865,5.571428571428571,1.0,17.714285714285715,10.214285714285714,21.642857142857146,50.67857142857143,6.759798534798535,328.92857142857144,417.0,3.071428571428571,2.857142857142857,4.642857142857142,4.214285714285714,1.0,18.857142857142858,11.714285714285715,25.142857142857146,49.12857142857143,D,1.1733703190013869,1.131621187800963,0.7921348314606741,1.662274618585298,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959677,259,14,6.6934347200418625,402.8571428571429,488.1428571428571,3.2142857142857144,3.8571428571428568,4.785714285714286,3.7857142857142856,1.0,15.142857142857142,9.785714285714285,22.214285714285715,52.80714285714286,7.009788069073782,239.42857142857144,336.7142857142857,3.7142857142857144,5.071428571428571,5.571428571428571,4.714285714285714,1.0,23.285714285714285,10.0,23.214285714285715,42.2,L,0.7822468793342578,1.0184590690208668,1.6974317817014446,0.8800277392510403,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959581,175,30,6.742751177394036,241.71428571428572,335.7857142857143,1.7857142857142856,3.0,4.071428571428571,4.285714285714286,1.0,17.428571428571427,9.928571428571427,21.357142857142858,40.31428571428572,7.00188988095238,372.35416666666663,462.72916666666663,4.520833333333333,6.479166666666666,4.625,5.583333333333334,1.0,22.9375,14.229166666666668,26.604166666666664,53.92708333333334,D,0.8800277392510403,1.471107544141252,1.3202247191011236,0.6844660194174756,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959608,13,16,7.145676510989011,474.52083333333337,558.1875,5.270833333333334,6.020833333333334,6.291666666666666,6.5625,1.0,20.541666666666664,9.125,19.291666666666664,58.47291666666666,6.731538461538464,254.64285714285717,347.5,3.5,3.5,3.7142857142857144,3.5,1.0,22.57142857142857,11.857142857142858,18.92857142857143,41.385714285714286,W,0.9126213592233009,0.5280898876404494,0.7921348314606741,1.7600554785020806,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959571,27,168,6.808775510204082,283.3571428571429,383.57142857142856,4.071428571428571,3.4285714285714284,5.071428571428571,4.142857142857142,0.07142857142857142,20.5,12.5,23.57142857142857,44.85714285714286,6.657269099947673,315.14285714285717,405.7857142857143,2.928571428571429,4.0,5.357142857142857,6.071428571428571,1.0,17.07142857142857,11.357142857142858,21.357142857142858,47.37857142857143,W,0.3911234396671289,0.6789727126805778,1.0184590690208668,1.5644937586685157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959618,15,183,6.74809262166405,405.2857142857143,497.8571428571429,4.357142857142858,4.0,5.642857142857142,5.428571428571429,0.07142857142857142,21.357142857142858,12.0,21.071428571428573,56.24285714285715,6.605553375196234,385.5,483.57142857142856,3.6428571428571432,4.071428571428571,4.928571428571429,6.642857142857142,1.0,17.642857142857142,9.785714285714285,29.92857142857143,53.90714285714286,L,0.9859154929577465,1.141304347826087,1.0271739130434783,1.7746478873239437,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959648,23,26,6.6236734693877555,296.3571428571429,382.35714285714283,2.6428571428571432,3.428571428571429,3.357142857142857,4.785714285714286,1.0,19.92857142857143,10.071428571428573,22.5,44.807142857142864,6.8917281527995815,393.6428571428571,489.2142857142858,4.857142857142858,4.857142857142858,5.142857142857143,7.571428571428571,1.0,24.285714285714285,12.214285714285715,24.857142857142858,53.421428571428564,W,1.0918846411804157,1.3714285714285714,1.1428571428571428,0.5955734406438631,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959628,31,162,6.929572213500784,378.8571428571429,461.1428571428571,3.357142857142857,4.785714285714286,4.142857142857142,5.357142857142857,1.0,19.714285714285715,9.142857142857142,18.42857142857143,51.0,6.856241414835165,274.8541666666667,359.14583333333337,3.020833333333333,4.8125,5.0,5.458333333333334,1.0,18.416666666666664,13.270833333333332,24.0625,45.58541666666666,D,1.5840531561461793,1.2656370656370655,1.0738738738738738,0.5775193798449613,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959651,168,31,6.638644198063842,311.44642857142856,404.0178571428571,2.8482142857142856,3.8214285714285716,5.392857142857142,5.839285714285714,1.0,16.5,11.232142857142858,21.94642857142857,47.676785714285714,6.9352923861852425,380.4553571428571,463.1428571428571,3.5982142857142856,4.6875,4.375,5.803571428571429,1.0,19.955357142857142,8.875,18.3125,51.51339285714286,D,0.7936507936507936,1.0368663594470047,1.2672811059907834,0.7936507936507936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959611,162,18,6.87372113749346,275.5446428571429,359.3125,2.9017857142857144,4.848214285714286,5.25,5.553571428571429,1.0,18.82142857142857,13.044642857142858,23.598214285714285,45.32946428571428,6.884773842229198,361.19642857142856,454.57142857142856,2.928571428571429,4.857142857142858,7.017857142857142,5.830357142857142,1.0,18.169642857142858,9.857142857142858,22.035714285714285,51.45178571428572,W,0.9567972350230415,0.908422459893048,0.9228418640183345,0.695852534562212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959661,16,27,6.720097135007851,250.28571428571428,341.9553571428571,3.3482142857142856,3.491071428571429,3.9017857142857144,3.4464285714285716,1.0,21.88392857142857,11.723214285714285,18.80357142857143,40.56428571428572,6.829093406593406,281.3125,383.2053571428571,3.982142857142857,3.6517857142857144,4.928571428571429,4.142857142857142,0.07142857142857142,20.017857142857142,12.4375,24.276785714285715,44.99017857142857,L,0.8946675444371297,0.9228418640183345,1.26890756302521,0.9940750493745886,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959641,167,259,6.980108418367348,454.4553571428571,544.3660714285714,5.017857142857142,6.535714285714286,5.607142857142858,7.330357142857142,1.0,18.419642857142858,9.955357142857142,24.785714285714285,57.38214285714286,6.682445218472003,406.4196428571429,492.5267857142857,2.991071428571429,3.767857142857143,4.982142857142858,3.794642857142857,1.0,15.357142857142858,9.410714285714285,22.24107142857143,53.40714285714286,W,2.0005760368663594,1.0093582887700534,0.6921313980137509,0.9940750493745886,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959680,29,96,6.865350765306124,303.4553571428571,389.00892857142856,3.294642857142857,4.294642857142858,5.6875,5.491071428571429,1.0,20.30357142857143,10.25,23.276785714285715,47.36785714285713,6.780638736263736,323.8928571428571,413.4642857142857,1.6696428571428572,3.1875,4.910714285714286,3.5089285714285716,1.0,19.19642857142857,10.205357142857142,21.44642857142857,47.497321428571425,D,1.1928900592495062,1.26890756302521,0.6056149732620321,0.6088709677419355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959601,183,32,6.661655628597593,377.0,474.2678571428571,3.794642857142857,4.169642857142858,4.866071428571429,6.526785714285714,1.0,17.830357142857142,9.973214285714285,29.38392857142857,52.99107142857143,6.888110119047619,473.8125,563.1607142857142,3.642857142857143,3.5892857142857144,4.008928571428571,5.276785714285714,1.0,19.357142857142858,12.366071428571429,22.857142857142858,60.341071428571425,W,0.8051948051948051,1.4058956916099774,1.1276455026455028,0.7926136363636364,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959591,24,13,6.765259271978023,325.25,413.9642857142857,3.053571428571429,2.8125,4.625,4.258928571428571,1.0,18.32142857142857,11.428571428571429,25.098214285714285,48.66339285714285,7.144593308477237,486.5803571428571,570.6517857142858,5.258928571428571,6.080357142857142,6.053571428571429,6.276785714285714,1.0,20.339285714285715,9.017857142857142,18.69642857142857,59.55624999999999,L,0.5019305019305019,1.1729323308270678,1.642105263157895,0.7027027027027026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959671,30,23,6.994803277080062,378.1875,469.5982142857143,4.544642857142858,6.241071428571429,4.410714285714286,5.607142857142858,1.0,22.50892857142857,13.883928571428571,26.36607142857143,54.67232142857143,6.640031887755104,293.4107142857143,381.86607142857144,2.5357142857142856,3.25,3.383928571428571,4.616071428571429,1.0,20.38392857142857,9.830357142857142,22.32142857142857,44.379464285714285,L,1.2376126126126128,0.5110677083333334,0.35044642857142855,1.818532818532819,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959631,26,175,6.857426249345892,400.75,497.89285714285717,4.776785714285714,4.580357142857142,5.357142857142858,7.598214285714286,1.0,24.285714285714285,11.910714285714285,25.25892857142857,54.22678571428571,6.749077217425432,237.5625,331.6875,1.9107142857142856,3.053571428571429,3.9732142857142856,4.169642857142858,1.0,17.38392857142857,10.169642857142858,21.49107142857143,39.966071428571425,D,0.8082368082368082,1.0513392857142858,0.46726190476190477,0.5051480051480052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959621,14,15,7.0351962323390875,242.67857142857144,340.3928571428571,3.866071428571429,5.0625,5.535714285714286,4.857142857142858,1.0,22.9375,10.473214285714285,23.205357142857142,42.073214285714286,6.749616856357928,406.625,498.1696428571429,4.285714285714286,4.080357142857142,5.866071428571429,5.839285714285714,0.07142857142857142,21.223214285714285,11.866071428571429,21.285714285714285,56.64910714285715,W,1.4133333333333333,1.3906705539358601,0.8112244897959184,1.3123809523809524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959708,32,168,6.870582010582011,469.44444444444446,558.452380952381,3.6984126984126986,3.6587301587301586,3.9603174603174605,5.380952380952381,1.0,19.523809523809526,12.317460317460318,23.246031746031747,60.189682539682536,6.625368017399268,310.25,403.5,2.8125,3.6875,5.25,5.6875,1.0,16.625,11.125,21.6875,47.14375,L,0.906230333543109,0.1160261058738216,0.9137055837563453,1.5859030837004406,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959565,18,30,6.861727335164835,357.5,451.0625,3.0,4.75,7.1875,5.8125,1.0,17.9375,10.0,22.0625,51.800000000000004,6.967028170242456,377.94444444444446,470.3968253968254,4.523809523809524,6.317460317460317,4.563492063492063,5.634920634920634,1.0,22.126984126984127,13.849206349206348,26.92857142857143,54.92857142857143,L,1.145374449339207,1.116751269035533,1.2762871646120377,0.7048458149779736,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959702,31,14,6.924505494505494,388.75,472.125,3.5,4.625,4.75,5.75,1.0,19.4375,8.625,18.875,52.1625,7.042623626373625,237.125,335.9375,3.6875,5.0625,5.375,4.6875,1.0,23.1875,10.9375,23.375,41.637499999999996,L,1.497797356828194,1.218274111675127,1.8274111675126905,0.7929515418502203,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959695,15,16,6.754625686813187,408.6875,501.0,4.3125,4.125,5.6875,5.9375,0.0625,20.875,11.625,22.5,57.243750000000006,6.699247939560442,253.375,346.0625,3.1875,3.4375,4.3125,3.6875,1.0,21.0625,11.4375,18.9375,40.96875,W,0.881057268722467,1.116751269035533,0.8121827411167513,1.8502202643171808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959575,96,162,6.792551892551892,321.92063492063494,412.54761904761904,1.8571428571428572,3.166666666666667,4.841269841269841,3.738095238095238,1.0,19.349206349206348,10.087301587301589,21.57142857142857,47.906349206349205,6.893834016512589,268.968253968254,354.1111111111111,2.9365079365079367,4.841269841269841,5.111111111111111,5.65079365079365,1.0,18.79365079365079,12.968253968253968,23.8968253968254,45.007936507936506,L,0.7048458149779736,0.8121827411167513,1.0442349528643946,0.6041535556954059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959605,175,183,6.753344780219781,234.1875,328.5625,1.8125,3.0,3.875,4.1875,1.0,16.75,10.125,21.1875,39.3375,6.6886051968864475,370.875,466.4375,3.5625,4.1875,4.9375,6.375,1.0,18.3125,10.125,28.625,52.20625,L,0.881057268722467,1.4213197969543148,1.015228426395939,1.5859030837004406,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959560,23,24,6.666205357142858,289.5,379.8125,2.5,3.3125,3.3125,4.4375,1.0,20.625,10.0625,22.9375,44.3,6.731520146520147,324.8125,412.3125,3.125,2.75,5.0625,4.25,1.0,18.25,11.3125,24.375,48.15625,D,1.1478723404255318,1.1913875598086126,0.7942583732057417,1.5893617021276596,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959595,27,26,6.858897664835165,285.25,388.6875,3.9375,3.9375,4.8125,4.0625,0.0625,19.8125,12.1875,24.25,45.6125,6.85615499084249,405.4375,504.0625,4.9375,4.8125,5.625,7.3125,1.0,23.9375,11.75,25.125,54.90625,W,0.5307203389830508,0.5964285714285714,0.9940476190476191,0.7076271186440678,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959585,259,29,6.679969665750915,407.375,491.8125,3.0,3.9375,4.875,3.8125,1.0,15.5,9.6875,22.25,52.83125,6.88923076923077,299.0,384.6875,3.5625,4.625,5.6875,5.8125,1.0,20.125,10.0625,23.1875,47.11875,D,0.702928870292887,1.2,1.3,0.8786610878661087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959688,13,167,7.138336821908251,483.25396825396825,567.4920634920635,5.015873015873016,5.976190476190476,5.928571428571429,6.214285714285714,1.0,20.325396825396822,8.865079365079366,18.682539682539684,59.25555555555555,6.969994331065761,455.1428571428571,543.8174603174604,4.976190476190476,6.396825396825397,5.468253968253968,7.142857142857142,1.0,18.246031746031747,10.087301587301589,24.341269841269842,57.04047619047619,W,1.1111775254034668,0.5748299319727892,0.8047619047619048,0.6060968320382546,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959683,96,32,6.78374007936508,325.71527777777777,416.02083333333337,2.4375,3.291666666666667,5.180555555555555,3.916666666666667,1.0,19.15277777777778,9.881944444444445,21.8125,48.49027777777778,6.848416832010582,470.63194444444446,560.7916666666667,3.5555555555555554,3.5694444444444446,4.076388888888889,5.729166666666666,1.0,19.416666666666664,11.82638888888889,23.76388888888889,60.673611111111114,W,0.7053941908713692,0.9063981042654028,1.074249605055292,0.8621484555094514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959655,167,16,6.960064484126986,464.25,551.7013888888889,5.020833333333334,6.423611111111111,5.673611111111111,7.25,1.0,18.26388888888889,10.506944444444445,23.805555555555557,57.483333333333334,6.694357066544568,250.43055555555554,343.02777777777777,3.125,3.375,4.458333333333333,3.645833333333333,1.0,21.305555555555557,11.38888888888889,19.118055555555557,40.62430555555555,W,1.9547325102880657,0.9905213270142181,0.8104265402843602,1.876543209876543,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959615,24,29,6.752063682844933,326.11805555555554,414.50694444444446,2.9444444444444446,2.9930555555555554,4.993055555555555,4.451388888888889,1.0,18.38888888888889,11.368055555555555,24.618055555555557,48.67777777777778,6.882440094627595,291.96527777777777,377.19444444444446,3.5694444444444446,4.520833333333333,5.722222222222222,6.027777777777778,1.0,19.583333333333336,9.979166666666668,22.90277777777778,46.18819444444445,D,0.4398148148148148,1.2156398104265402,1.1706161137440758,0.7818930041152263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959698,30,168,6.991053876678877,371.06944444444446,464.5486111111111,4.479166666666666,6.263888888888889,4.527777777777778,5.715277777777778,1.0,22.118055555555557,13.527777777777779,27.375,54.5125,6.64536610958486,304.7638888888889,397.125,2.638888888888889,3.7152777777777777,5.166666666666667,5.451388888888889,1.0,16.51388888888889,11.027777777777779,21.479166666666664,46.33125,W,1.1728395061728396,0.6303317535545024,0.9905213270142181,1.48559670781893,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959691,259,175,6.682850847069596,417.09027777777777,502.72222222222223,3.4375,3.8680555555555554,5.083333333333334,4.097222222222222,1.0,15.555555555555555,9.5625,22.993055555555557,54.05902777777778,6.732709478021978,230.45833333333331,323.7638888888889,1.8541666666666667,2.9305555555555554,3.7430555555555554,4.152777777777778,1.0,16.4375,10.256944444444445,21.34722222222222,38.91111111111111,W,0.625514403292181,1.080568720379147,0.6078199052132701,0.6157407407407407,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,959635,15,27,6.76795405982906,412.1736111111111,504.1875,4.256944444444445,4.243055555555555,5.694444444444445,5.756944444444445,0.0625,20.54861111111111,11.631944444444445,22.77777777777778,57.798611111111114,6.885851266788768,277.3263888888889,381.90277777777777,3.7569444444444446,4.0,4.479166666666666,4.229166666666666,0.0625,20.381944444444443,11.86111111111111,24.354166666666664,44.865972222222226,D,1.0164609053497942,1.080568720379147,1.2156398104265402,0.8796296296296297,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
